,ActivePower
1745,2538.644043
1746,2744.648926
1747,2775.337891
1748,2441.510986
1749,2717.62207
1750,3216.736084
1751,3293.707031
1752,3334.822998
1753,3367.904053
1754,3342.840088
1755,3564.530029
1756,3486.74707
1757,3393.919922
1758,3212.25293
1759,3281.011963
1760,3303.51709
1761,3361.974121
1762,3185.899902
1763,3384.829102
1764,3477.148926
1765,3349.049072
1766,3333.413086
1767,3445.048096
1768,3241.427979
1769,3419.26001
1770,3497.623047
1771,3480.658936
1772,3595.883057
1773,3603.353027
1774,3566.25708
1775,3518.574951
1776,3538.774902
1777,3509.978027
1778,3504.562012
1779,3240.913086
1780,3477.295898
1781,3584.623047
1782,3541.718018
1783,3596.51709
1784,3603.510986
1785,3603.240967
1786,3591.968994
1787,3597.1521
1788,3602.552002
1789,3603.283936
1790,3596.761963
1791,3603.187988
1792,3603.208984
1793,3603.465088
1794,3603.428955
1795,3602.49707
1796,3361.237061
1797,3273.246094
1798,3542.863037
1799,3487.496094
1800,3574.583008
1801,3602.365967
1802,3535.250977
1803,3520.308105
1804,3332.406982
1805,3125.794922
1806,3411.551025
1807,3455.426025
1808,3588.051025
1809,3601.75708
1810,3573.041016
1811,3590.634033
1812,3596.047119
1813,3364.819092
1814,3549.249023
1815,3589.814941
1816,3565.314941
1817,3600.818115
1818,3573.712891
1819,3589.271973
1820,3510.754883
1821,3587.754883
1822,3504.685059
1823,3506.226074
1824,3445.996094
1825,3574.688965
1826,3488.87207
1827,3503.958008
1828,3347.790039
1829,3112.788086
1830,3327.906006
1831,2640.381104
1832,2054.148926
1833,1908.331055
1834,1835.322998
1835,1805.360962
1836,1793.901001
1837,1765.411011
1838,980.9821167
1839,364.214386
1840,372.1028137
1841,357.2691956
1842,361.2538147
1843,367.8652039
1844,360.869812
1845,359.9920959
1846,359.2060852
1847,372.7349854
1848,379.5581055
1849,383.7080078
1850,390.6116943
1851,397.6158142
1852,417.4453125
1853,884.4188843
1854,824.1192017
1855,794.0396118
1856,1217.884033
1857,1284.390991
1858,1074.524048
1859,712.5662231
1860,407.4122009
1861,473.2986145
1862,434.6236877
1863,769.1849976
1864,1222.276001
1865,934.4776001
1866,848.7230225
1867,983.6571045
1868,1241.894043
1869,761.7824707
1870,809.8361816
1871,789.6798096
1872,495.2713928
1873,761.8853149
1874,788.5352173
1875,794.2363281
1876,1020.682007
1877,555.5546265
1878,1046.828979
1879,987.7667236
1880,552.2199707
1881,706.6343994
1882,602.6843262
1883,404.8211975
1884,460.986908
1885,414.019104
1886,501.5857849
1887,518.3956299
1888,627.5477295
1889,493.6169128
1890,634.0880127
1891,487.1355896
1892,437.7571106
1893,414.5194092
1894,391.6643066
1895,386.2250061
1896,372.7309875
1897,270.4981079
1898,373.1335144
1899,342.9891968
1900,312.3088074
1901,274.6456909
1902,69.43295288
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,4.390997887
2092,-0.269599408
2093,0.0
2094,0.0
2095,0.0
2096,13.64013958
2097,262.8027954
2098,304.9075012
2099,548.1334229
2100,747.8093262
2101,593.5028076
2102,773.6442261
2103,1142.384033
2104,811.3214111
2105,853.4119263
2106,1054.509033
2107,1694.58606
2108,1201.56897
2109,997.3594971
2110,1163.276001
2111,2067.144043
2112,1617.161011
2113,1778.948975
2114,2133.7229
2115,2750.625977
2116,2660.141113
2117,2339.496094
2118,2175.629883
2119,2613.375977
2120,2602.799072
2121,2456.895996
2122,2152.070068
2123,1471.972046
2124,1297.355957
2125,1544.625977
2126,1973.077026
2127,1876.155029
2128,2111.325928
2129,2636.720947
2130,2424.063965
2131,2234.0979
2132,2467.947021
2133,3099.246094
2134,3395.185059
2135,3601.068115
2136,3601.423096
2137,3602.636963
2138,735.859375
2139,966.7770996
2140,1274.192993
2141,1331.803955
2142,3603.394043
2143,3603.468994
2144,3603.320068
2145,2358.170898
2146,0.0
2147,2393.478027
2148,193.2451935
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,18.63600922
2202,3569.281982
2203,3599.916992
2204,3601.12207
2205,3589.821045
2206,3602.635986
2207,3576.406006
2208,3602.397949
2209,3602.822021
2210,3603.180908
2211,3603.4021
2212,3603.23291
2213,3592.784912
2214,3601.272949
2215,3603.299072
2216,3570.888916
2217,3458.043945
2218,3370.75
2219,3374.166016
2220,3447.155029
2221,3577.974121
2222,3561.218994
2223,3530.797119
2224,3386.288086
2225,3016.217041
2226,2835.499023
2227,2918.831055
2228,2852.823975
2229,2795.666016
2230,2892.680908
2231,2712.25
2232,2731.766113
2233,3046.434082
2234,2996.290039
2235,2996.059082
2236,2866.163086
2237,2432.169922
2238,3014.375977
2239,3313.690918
2240,3221.571045
2241,3401.85498
2242,3309.021973
2243,3422.948975
2244,3449.416992
2245,3456.697021
2246,3575.514893
2247,3218.073975
2248,3472.541992
2249,3601.845947
2250,3592.954102
2251,3553.63208
2252,3463.230957
2253,3455.924072
2254,3414.837891
2255,3399.080078
2256,3435.975098
2257,3515.217041
2258,3511.4729
2259,3410.819092
2260,3393.415039
2261,3384.553955
2262,3383.665039
2263,3376.096924
2264,3342.493896
2265,3379.246094
2266,3439.553955
2267,3502.805908
2268,3511.466064
2269,3501.498047
2270,3506.155029
2271,3525.204102
2272,3537.735107
2273,3454.733887
2274,3417.082031
2275,3413.0979
2276,3417.3479
2277,3425.706055
2278,3466.613037
2279,3424.865967
2280,3430.803955
2281,3574.103027
2282,3599.269043
2283,3588.791016
2284,3601.230957
2285,3602.194092
2286,3593.00708
2287,3538.520996
2288,3427.48999
2289,3409.686035
2290,3367.155029
2291,3382.581055
2292,3397.214111
2293,3494.368896
2294,3508.133057
2295,3604.131104
2296,3603.601074
2297,3604.164063
2298,3600.158936
2299,3600.469971
2300,3598.520996
2301,3558.089111
2302,3598.697021
2303,3604.187012
2304,3548.512939
2305,3491.906006
2306,3596.51001
2307,3589.301025
2308,3602.760986
2309,3413.165039
2310,3428.935059
2311,3524.471924
2312,3603.827881
2313,3591.924072
2314,1761.264038
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,1506.251953
2322,3603.441895
2323,3603.391113
2324,3542.093018
2325,3526.0271
2326,3585.52002
2327,3585.469971
2328,3585.39209
2329,3495.295898
2330,3327.884033
2331,2521.341064
2332,2475.822998
2333,3546.677979
2334,3580.519043
2335,3579.937988
2336,3581.022949
2337,3583.37207
2338,3585.60498
2339,3581.068115
2340,3566.506104
2341,3514.864014
2342,3492.210938
2343,3426.020996
2344,3468.052979
2345,3473.368896
2346,3572.974121
2347,3584.435059
2348,3524.440918
2349,3585.475098
2350,3569.196045
2351,3585.246094
2352,3585.241943
2353,3514.368896
2354,3551.586914
2355,3414.427979
2356,3423.621094
2357,2668.833008
2358,2617.792969
2359,2705.233887
2360,3403.841064
2361,3493.928955
2362,3430.586914
2363,3480.500977
2364,3468.445068
2365,3518.238037
2366,3417.440918
2367,3471.460938
2368,3440.208984
2369,3353.368896
2370,3508.603027
2371,3541.655029
2372,3509.720947
2373,3461.644043
2374,3460.75708
2375,3461.112061
2376,3469.858887
2377,3537.74707
2378,3554.480957
2379,3492.709961
2380,3461.099121
2381,3500.968018
2382,3460.385986
2383,3436.289063
2384,3481.375
2385,3401.532959
2386,3471.951904
2387,3469.031006
2388,3460.351074
2389,3501.729004
2390,3543.471924
2391,3494.316895
2392,3460.763916
2393,3461.169922
2394,3461.135986
2395,3461.023926
2396,3460.064941
2397,3460.604004
2398,3460.951904
2399,3460.87207
2400,3461.153076
2401,3461.037109
2402,3460.756104
2403,3460.854004
2404,3460.802002
2405,3461.248047
2406,3461.806885
2407,3460.934082
2408,3460.278076
2409,3460.965088
2410,3461.021973
2411,3460.61792
2412,3461.166016
2413,3461.0271
2414,3460.678955
2415,3460.8479
2416,3461.25708
2417,3461.136963
2418,3461.447021
2419,3461.136963
2420,3460.549072
2421,3460.759033
2422,3460.946045
2423,3460.712891
2424,3461.035889
2425,3460.937012
2426,3460.573975
2427,3460.995117
2428,3460.699951
2429,3461.324951
2430,3461.184082
2431,3460.516113
2432,3460.662109
2433,3460.764893
2434,3460.906006
2435,3460.955078
2436,3460.802979
2437,3460.556885
2438,3460.262939
2439,3460.975098
2440,3461.387939
2441,3462.116943
2442,3570.533936
2443,3582.012939
2444,3585.079102
2445,3585.309082
2446,3580.762939
2447,3491.150879
2448,3585.212891
2449,3514.275879
2450,3162.728027
2451,3024.00708
2452,3271.396973
2453,2669.365967
2454,2411.349121
2455,1444.996948
2456,1369.652954
2457,878.0701294
2458,727.4575195
2459,689.4345703
2460,814.0864258
2461,337.6994934
2462,199.2677002
2463,847.8499146
2464,2801.858887
2465,3041.189941
2466,3564.124023
2467,3541.910889
2468,3368.164063
2469,3319.373047
2470,2764.283936
2471,2827.25
2472,2767.768066
2473,2563.136963
2474,2306.864014
2475,1795.46106
2476,2127.620117
2477,2442.145996
2478,2689.052979
2479,2796.24292
2480,2631.086914
2481,2491.781006
2482,2945.022949
2483,2596.070068
2484,2905.092041
2485,2661.948975
2486,2786.236084
2487,2741.787109
2488,3173.469971
2489,2988.75293
2490,2877.395996
2491,314.7329102
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,1697.105957
2498,1094.147949
2499,1480.348999
2500,1847.370972
2501,1924.81604
2502,2249.474121
2503,0.0
2504,0.0
2505,20.36247063
2506,820.3217773
2507,1992.123047
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,668.8746948
2517,1658.353027
2518,2113.217041
2519,2001.717041
2520,2119.5979
2521,1999.484009
2522,1914.969971
2523,1969.995972
2524,2084.058105
2525,2485.406006
2526,2819.64209
2527,2783.833984
2528,2892.943115
2529,2908.167969
2530,2758.795898
2531,2963.319092
2532,2910.876953
2533,2637.287109
2534,2775.280029
2535,2718.0271
2536,2771.441895
2537,2954.210938
2538,1262.442993
2539,1613.983032
2540,3467.791992
2541,3467.737061
2542,3530.819092
2543,3593.468994
2544,3565.788086
2545,3553.6521
2546,3320.878906
2547,3328.677979
2548,3603.168945
2549,3587.772949
2550,3534.322998
2551,3404.615967
2552,3427.621094
2553,3544.822998
2554,3492.281982
2555,3139.249023
2556,3006.968018
2557,2891.076904
2558,2628.998047
2559,2630.957031
2560,2416.320068
2561,2124.843018
2562,1809.973022
2563,1742.894043
2564,1966.909058
2565,2245.917969
2566,2103.937012
2567,2054.062988
2568,2101.201904
2569,2017.214966
2570,2169.958984
2571,1999.546021
2572,2157.018066
2573,2300.803955
2574,2292.50293
2575,2310.271973
2576,1919.109985
2577,2370.88208
2578,2114.230957
2579,2074.583984
2580,2404.636963
2581,2831.141113
2582,2407.475098
2583,1792.157959
2584,2289.688965
2585,2306.387939
2586,2132.658936
2587,1887.812012
2588,1729.159058
2589,1881.128052
2590,1915.86499
2591,1752.53894
2592,1807.840942
2593,1369.911987
2594,1308.822021
2595,1262.807007
2596,1267.296021
2597,1575.31897
2598,1580.925049
2599,1614.249023
2600,1570.529053
2601,1288.265015
2602,939.6834717
2603,510.3457947
2604,409.8858032
2605,432.7937927
2606,662.1831055
2607,728.2659302
2608,801.3140259
2609,1268.764038
2610,1143.255981
2611,1023.44397
2612,1370.290039
2613,1494.410034
2614,1578.550049
2615,1630.803955
2616,2329.336914
2617,2108.266113
2618,1701.312012
2619,1911.196045
2620,1514.305054
2621,2062.500977
2622,2548.769043
2623,2341.666016
2624,2319.211914
2625,2579.250977
2626,2550.635986
2627,2483.930908
2628,2298.656982
2629,1965.251953
2630,1820.552979
2631,1608.553955
2632,1559.515015
2633,1482.463989
2634,1411.610962
2635,1234.198975
2636,1405.463013
2637,1570.213989
2638,1537.93396
2639,1407.380005
2640,1449.166016
2641,1415.447021
2642,1221.965942
2643,1099.963013
2644,970.8068848
2645,964.468811
2646,1368.604004
2647,2130.918945
2648,2475.048096
2649,2331.678955
2650,2243.51001
2651,2234.287109
2652,2143.666992
2653,2311.118896
2654,2540.60498
2655,2608.500977
2656,2546.250977
2657,2815.521973
2658,2744.095947
2659,3090.779053
2660,3022.342041
2661,3370.577881
2662,3408.191895
2663,3560.215088
2664,3576.926025
2665,3438.156006
2666,2857.806885
2667,2973.896973
2668,2943.305908
2669,2699.794922
2670,2791.032959
2671,2773.875977
2672,2973.289063
2673,2848.452881
2674,2922.927979
2675,3170.0
2676,3144.146973
2677,3043.714111
2678,3346.11499
2679,3603.322021
2680,3602.99292
2681,3596.970947
2682,3440.804932
2683,3595.412109
2684,3603.575928
2685,3603.283936
2686,3600.861084
2687,3601.968994
2688,3526.988037
2689,3597.465088
2690,3541.272949
2691,3537.215088
2692,3556.64209
2693,3565.543945
2694,3601.173096
2695,3598.719971
2696,3602.491943
2697,3588.155029
2698,3597.916992
2699,3575.154053
2700,3604.332031
2701,3526.322998
2702,3585.322998
2703,3579.815918
2704,3603.096924
2705,3604.354004
2706,3604.356934
2707,3604.163086
2708,3604.207031
2709,3604.212891
2710,3604.282959
2711,3604.184082
2712,3604.219971
2713,3604.146973
2714,3604.187988
2715,3603.866943
2716,3603.927002
2717,3603.89209
2718,3603.789063
2719,3603.974121
2720,3604.061035
2721,3604.166992
2722,3604.143066
2723,3604.081055
2724,3604.279053
2725,3604.10498
2726,3604.263916
2727,3604.375
2728,3604.131104
2729,3604.13208
2730,3604.287109
2731,3604.301025
2732,3604.448975
2733,3604.339111
2734,3604.164063
2735,3604.150879
2736,3604.041992
2737,3604.108887
2738,3604.138916
2739,3604.095947
2740,3604.052002
2741,3604.302002
2742,3604.294922
2743,3604.291016
2744,3603.47998
2745,3603.39502
2746,3603.385986
2747,3603.439941
2748,3603.270996
2749,3602.979004
2750,3602.931885
2751,3603.333008
2752,3603.354004
2753,3603.36499
2754,3593.719971
2755,3603.679932
2756,3506.143066
2757,3461.888916
2758,3461.552979
2759,3461.212891
2760,3461.774902
2761,3461.35498
2762,3461.75
2763,3461.500977
2764,3461.184082
2765,3461.660889
2766,3464.370117
2767,3464.111084
2768,3461.332031
2769,3461.162109
2770,3461.259033
2771,3469.697998
2772,3461.583008
2773,3462.324951
2774,3461.043945
2775,3460.9021
2776,3460.900879
2777,3461.50293
2778,3464.224121
2779,3461.481934
2780,3442.493896
2781,3435.375977
2782,3462.033936
2783,3457.346924
2784,3461.397949
2785,3461.037109
2786,3460.893066
2787,3464.233887
2788,3502.387939
2789,2995.934082
2790,3341.01709
2791,3486.38208
2792,3552.822998
2793,3537.158936
2794,3295.946045
2795,3548.059082
2796,3382.743896
2797,2924.448975
2798,3213.700928
2799,3461.322021
2800,3462.572998
2801,3463.218018
2802,3461.865967
2803,3460.913086
2804,3461.188965
2805,3461.477051
2806,3461.561035
2807,3461.400879
2808,3461.477051
2809,3461.052979
2810,3461.466064
2811,3461.458984
2812,3461.226074
2813,3461.271973
2814,3461.316895
2815,3461.615967
2816,3461.093018
2817,3460.648926
2818,3461.166992
2819,3461.561035
2820,3461.093994
2821,3461.025879
2822,3461.024902
2823,3461.524902
2824,3461.406982
2825,3461.118896
2826,3461.145996
2827,3461.36499
2828,3461.25
2829,3461.677002
2830,3461.88208
2831,3461.441895
2832,3461.191895
2833,3461.331055
2834,3461.487061
2835,3461.409912
2836,3461.084961
2837,3461.111084
2838,3460.841064
2839,3461.235107
2840,3461.041992
2841,3461.274902
2842,3461.167969
2843,3461.061035
2844,3460.938965
2845,3460.962891
2846,3460.968994
2847,3461.206055
2848,3461.538086
2849,3460.539063
2850,3460.989014
2851,3461.409912
2852,3461.201904
2853,3460.684082
2854,3460.899902
2855,3461.395996
2856,3461.059082
2857,3460.774902
2858,3460.416992
2859,3460.716064
2860,3460.960938
2861,3460.434082
2862,3152.215088
2863,3155.943115
2864,1999.072021
2865,2182.312012
2866,1710.95105
2867,1948.612061
2868,1988.977051
2869,3384.874023
2870,3588.186035
2871,3378.51709
2872,3582.246094
2873,3333.593994
2874,3452.454102
2875,3259.297119
2876,3067.646973
2877,3144.327881
2878,3118.9729
2879,3076.410889
2880,3580.748047
2881,3602.041992
2882,3524.822021
2883,3563.437988
2884,3564.978027
2885,3603.029053
2886,3599.101074
2887,3597.698975
2888,3565.785889
2889,3567.86499
2890,3590.480957
2891,3569.059082
2892,3562.339111
2893,3407.441895
2894,3285.022949
2895,3049.719971
2896,2717.420898
2897,2895.650879
2898,2186.666992
2899,2345.725098
2900,2241.280029
2901,2047.404053
2902,2630.200928
2903,2295.924072
2904,1799.965942
2905,2590.170898
2906,3053.748047
2907,3004.950928
2908,2642.041992
2909,2447.811035
2910,3031.455078
2911,3441.068115
2912,3300.00708
2913,2863.563965
2914,3255.093018
2915,3404.523926
2916,3463.333984
2917,3460.189941
2918,3464.602051
2919,3466.834961
2920,3489.9729
2921,3489.172119
2922,3470.38501
2923,3464.387939
2924,3457.166016
2925,3468.033936
2926,3512.610107
2927,3522.990967
2928,3330.412109
2929,3492.300049
2930,3365.986084
2931,3589.034912
2932,3563.385986
2933,3507.780029
2934,3464.709961
2935,3500.935059
2936,3587.157959
2937,3603.465088
2938,3602.287109
2939,3603.631104
2940,3601.080078
2941,3526.674072
2942,3494.030029
2943,3502.416016
2944,3508.648926
2945,3472.544922
2946,3463.206055
2947,3469.166016
2948,3466.947998
2949,3464.706055
2950,3492.455078
2951,3590.204102
2952,3576.727051
2953,3573.764893
2954,3482.14502
2955,3472.108887
2956,3510.718994
2957,3541.687012
2958,3548.75
2959,3561.913086
2960,3593.97998
2961,3377.503906
2962,3463.089111
2963,3218.569092
2964,2972.746094
2965,3198.236084
2966,3467.016113
2967,3323.929932
2968,3118.577881
2969,3245.874023
2970,3338.025879
2971,3245.323975
2972,3332.095947
2973,3053.539063
2974,2664.658936
2975,3088.729004
2976,3069.506104
2977,3030.691895
2978,2569.356934
2979,2494.403076
2980,2777.039063
2981,2302.715088
2982,1910.130005
2983,1731.53894
2984,1625.025024
2985,2125.319092
2986,2289.855957
2987,2600.260986
2988,2936.488037
2989,3078.579102
2990,3123.593994
2991,3124.454102
2992,3253.336914
2993,3372.093018
2994,3538.814941
2995,3581.50708
2996,3408.763916
2997,3506.215088
2998,3214.500977
2999,2831.645996
3000,2541.781982
3001,2029.912964
3002,1878.795044
3003,1724.671997
3004,1182.035034
3005,1202.811035
3006,1176.723999
3007,1179.938965
3008,600.4755249
3009,1090.358032
3010,1263.459961
3011,682.2911987
3012,234.2523041
3013,64.03144836
3014,45.14060974
3015,-0.099066757
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,69.44663239
3024,28.84244919
3025,65.82317352
3026,79.15117645
3027,114.0976028
3028,211.0319061
3029,246.2826996
3030,266.0002136
3031,206.490097
3032,233.2389984
3033,802.3823853
3034,610.4057007
3035,152.8955994
3036,325.3664856
3037,306.1913147
3038,321.5960083
3039,246.5276031
3040,98.81842041
3041,129.571106
3042,488.928894
3043,486.2420959
3044,151.1470032
3045,113.3759003
3046,47.43581009
3047,39.1360817
3048,503.6836853
3049,399.8417969
3050,332.615387
3051,162.9924011
3052,66.94348145
3053,71.76582336
3054,112.2918015
3055,151.3256989
3056,270.133606
3057,256.0483093
3058,344.9108887
3059,170.842804
3060,150.8096924
3061,110.0708008
3062,438.9498901
3063,637.4852905
3064,1095.477051
